# !!! ------------------------------- NOTE!! --------------------------------- !!!
# !!! THESE COMPOUNDS ARE READ FROM THE DEFINITION FILE, NOT KPP OUTPUT. THIS  !!!
# !!! MEANS THAT THE NUMBER OF COMPOUNDS MAY BE MORE THAN IS ACTUALLY IN THE   !!!
# !!! SCHEME. ALSO, THE ORDER OF COMPOUNDS IS _NOT_ THE SAME AS THE INDICES IN !!!
# !!! CHEMISTRY. THE INFORMATION IN THIS FILE SHOULD BE USED IN A DICTIONARY.  !!! 
# If all atoms are zero, scheme definition had IGNORE in elemental composition
# name                         mass          C  H  O  N  S Cl Br  I  is_Radical
C4CO2O                         101.08100000  4  5  3  0  0  0  0  0   0
C4CO2O2                        117.08000000  4  5  4  0  0  0  0  0   1
C4CO2OOH                       118.08800000  4  6  4  0  0  0  0  0   0
NC4MDCO2                       158.08900000  5  4  5  1  0  0  0  0   0
PXYFUO2                        147.10600000  5  7  5  0  0  0  0  0   1
PXYFUO                         131.10700000  5  7  4  0  0  0  0  0   0
C23O3CCHO                      130.09900000  5  6  4  0  0  0  0  0   0
PXYFUOOH                       148.11400000  5  8  5  0  0  0  0  0   0
PXYFUOH                        132.11500000  5  8  4  0  0  0  0  0   0
C23O3CCO3                      161.08900000  5  5  6  0  0  0  0  0   1
C23O3CPAN                      207.09400000  5  5  8  1  0  0  0  0   0
C23O3CCO3H                     162.09700000  5  6  6  0  0  0  0  0   0
C23O3CCO2H                     146.09800000  5  6  5  0  0  0  0  0   0
C23O3CHO                       116.07200000  4  4  4  0  0  0  0  0   0
NPXYFUO2                       192.10300000  5  6  7  1  0  0  0  0   1
NPXYFUO                        176.10400000  5  6  6  1  0  0  0  0   0
NPXYFUOOH                      193.11100000  5  7  7  1  0  0  0  0   0
OXYL1OOH                       124.13900000  7  8  2  0  0  0  0  0   0
BPINAO2                        185.24300000 10 17  3  0  0  0  0  0   1
BPINENE                        136.23800000 10 16  0  0  0  0  0  0   0
BPINBO2                        185.24300000 10 17  3  0  0  0  0  0   1
BPINCO2                        185.24300000 10 17  3  0  0  0  0  0   1
BPINAO                         169.24400000 10 17  2  0  0  0  0  0   0
BPINANO3                       215.24900000 10 17  4  1  0  0  0  0   0
NOPINONE                       138.21000000  9 14  1  0  0  0  0  0   0
BPINAOOH                       186.25100000 10 18  3  0  0  0  0  0   0
BPINAOH                        170.25200000 10 18  2  0  0  0  0  0   0
C918CHO                        168.23600000 10 16  2  0  0  0  0  0   0
NOPINAO2                       169.20000000  9 13  3  0  0  0  0  0   1
NOPINBO2                       169.20000000  9 13  3  0  0  0  0  0   1
NOPINCO2                       169.20000000  9 13  3  0  0  0  0  0   1
NOPINAO                        153.20100000  9 13  2  0  0  0  0  0   0
NOPINANO3                      199.20600000  9 13  4  1  0  0  0  0   0
C9DC                           152.19300000  9 12  2  0  0  0  0  0   0
NOPINAOOH                      170.20800000  9 14  3  0  0  0  0  0   0
NOPINAOH                       154.20900000  9 14  2  0  0  0  0  0   0
C9DCO2                         183.18300000  9 11  4  0  0  0  0  0   1
C9DCO                          167.18400000  9 11  3  0  0  0  0  0   0
C9DCNO3                        213.18900000  9 11  5  1  0  0  0  0   0
C914O2                         199.18200000  9 11  5  0  0  0  0  0   1
C914O                          183.18300000  9 11  4  0  0  0  0  0   0
C87CO3                         215.18100000  9 11  6  0  0  0  0  0   1
C87O2                          187.17100000  8 11  5  0  0  0  0  0   1
C87O                           171.17200000  8 11  4  0  0  0  0  0   0
C615CO3                        173.14400000  7  9  5  0  0  0  0  0   1
C615O2                         145.13400000  6  9  4  0  0  0  0  0   1
C615O                          129.13500000  6  9  3  0  0  0  0  0   0
CO1M22CHO                      100.11700000  5  8  2  0  0  0  0  0   0
C9DCOOH                        184.19100000  9 12  4  0  0  0  0  0   0
C9DCOH                         168.19200000  9 12  3  0  0  0  0  0   0
C9DCCO                         166.17600000  9 10  3  0  0  0  0  0   0
C914OOH                        200.19000000  9 12  5  0  0  0  0  0   0
C914OH                         184.19100000  9 12  4  0  0  0  0  0   0
C914CO                         182.17500000  9 10  4  0  0  0  0  0   0
C87PAN                         261.18600000  9 11  8  1  0  0  0  0   0
C87CO3H                        216.18900000  9 12  6  0  0  0  0  0   0
C87CO2H                        200.19000000  9 12  5  0  0  0  0  0   0
C87OOH                         188.17900000  8 12  5  0  0  0  0  0   0
C87OH                          172.18000000  8 12  4  0  0  0  0  0   0
C87CO                          170.16400000  8 10  4  0  0  0  0  0   0
C615PAN                        219.14900000  7  9  7  1  0  0  0  0   0
C615CO3H                       174.15200000  7 10  5  0  0  0  0  0   0
C615CO2H                       158.15300000  7 10  4  0  0  0  0  0   0
C615OOH                        146.14200000  6 10  4  0  0  0  0  0   0
C615OH                         130.14300000  6 10  3  0  0  0  0  0   0
C615CO                         128.12700000  6  8  3  0  0  0  0  0   0
CO1M22CO3                      131.10700000  5  7  4  0  0  0  0  0   1
CO1M22PAN                      177.11200000  5  7  6  1  0  0  0  0   0
CO1M22CO3H                     132.11500000  5  8  4  0  0  0  0  0   0
CO1M22CO2H                     116.11600000  5  8  3  0  0  0  0  0   0
NOPINBO                        153.20100000  9 13  2  0  0  0  0  0   0
NOPINBNO3                      199.20600000  9 13  4  1  0  0  0  0   0
C915O2                         185.19900000  9 13  4  0  0  0  0  0   1
C915O                          169.20000000  9 13  3  0  0  0  0  0   0
C915NO3                        215.20500000  9 13  5  1  0  0  0  0   0
C88CHO                         168.19200000  9 12  3  0  0  0  0  0   0
C916O2                         201.19800000  9 13  5  0  0  0  0  0   1
C916O                          185.19900000  9 13  4  0  0  0  0  0   0
C916NO3                        231.20400000  9 13  6  1  0  0  0  0   0
C616O2                         159.11700000  6  7  5  0  0  0  0  0   1
C616O                          143.11800000  6  7  4  0  0  0  0  0   0
CO12C4CHO                      114.10000000  5  6  3  0  0  0  0  0   0
NOPINBOOH                      170.20800000  9 14  3  0  0  0  0  0   0
NOPINBOH                       154.20900000  9 14  2  0  0  0  0  0   0
NOPINBCO                       152.19300000  9 12  2  0  0  0  0  0   0
C915OOH                        186.20700000  9 14  4  0  0  0  0  0   0
C915OH                         170.20800000  9 14  3  0  0  0  0  0   0
C916OOH                        202.20600000  9 14  5  0  0  0  0  0   0
C916OH                         186.20700000  9 14  4  0  0  0  0  0   0
C616OOH                        160.12500000  6  8  5  0  0  0  0  0   0
C616OH                         144.12600000  6  8  4  0  0  0  0  0   0
CO123C5CHO                     142.11000000  6  6  4  0  0  0  0  0   0
C88O2                          171.17200000  8 11  4  0  0  0  0  0   1
C88CO3                         199.18200000  9 11  5  0  0  0  0  0   1
C88O                           155.17300000  8 11  3  0  0  0  0  0   0
C718CO3                        187.17100000  8 11  5  0  0  0  0  0   1
C718O2                         159.16100000  7 11  4  0  0  0  0  0   1
C718O                          143.16200000  7 11  3  0  0  0  0  0   0
C718NO3                        189.16700000  7 11  5  1  0  0  0  0   0
C617CHO                        142.15400000  7 10  3  0  0  0  0  0   0
C88PAN                         245.18700000  9 11  7  1  0  0  0  0   0
C88CO3H                        200.19000000  9 12  5  0  0  0  0  0   0
C88CO2H                        184.19100000  9 12  4  0  0  0  0  0   0
C88OOH                         172.18000000  8 12  4  0  0  0  0  0   0
C88OH                          156.18100000  8 12  3  0  0  0  0  0   0
C88CO                          154.16500000  8 10  3  0  0  0  0  0   0
C718PAN                        233.17600000  8 11  7  1  0  0  0  0   0
C718CO3H                       188.17900000  8 12  5  0  0  0  0  0   0
C718CO2H                       172.18000000  8 12  4  0  0  0  0  0   0
C718OOH                        160.16900000  7 12  4  0  0  0  0  0   0
C718OH                         144.17000000  7 12  3  0  0  0  0  0   0
C617O2                         145.13400000  6  9  4  0  0  0  0  0   1
C618O2                         145.13400000  6  9  4  0  0  0  0  0   1
C617CO3                        173.14400000  7  9  5  0  0  0  0  0   1
C618CO3                        173.14400000  7  9  5  0  0  0  0  0   1
C617O                          129.13500000  6  9  3  0  0  0  0  0   0
C618O                          129.13500000  6  9  3  0  0  0  0  0   0
C617PAN                        219.14900000  7  9  7  1  0  0  0  0   0
C617CO3H                       174.15200000  7 10  5  0  0  0  0  0   0
C617CO2H                       158.15300000  7 10  4  0  0  0  0  0   0
C617OOH                        146.14200000  6 10  4  0  0  0  0  0   0
C617OH                         130.14300000  6 10  3  0  0  0  0  0   0
C618PAN                        219.14900000  7  9  7  1  0  0  0  0   0
C618CO3H                       174.15200000  7 10  5  0  0  0  0  0   0
C618CO2H                       158.15300000  7 10  4  0  0  0  0  0   0
C618OOH                        146.14200000  6 10  4  0  0  0  0  0   0
NOPINCO                        153.20100000  9 13  2  0  0  0  0  0   0
NOPINCNO3                      199.20600000  9 13  4  1  0  0  0  0   0
C917O2                         185.19900000  9 13  4  0  0  0  0  0   1
C917O                          169.20000000  9 13  3  0  0  0  0  0   0
C917NO3                        215.20500000  9 13  5  1  0  0  0  0   0
C619O2                         143.11800000  6  7  4  0  0  0  0  0   1
C619O                          127.11900000  6  7  3  0  0  0  0  0   0
C512CO3                        159.11700000  6  7  5  0  0  0  0  0   1
C512O2                         131.10700000  5  7  4  0  0  0  0  0   1
C512O                          115.10800000  5  7  3  0  0  0  0  0   0
C512NO3                        161.11300000  5  7  5  1  0  0  0  0   0
C513O2                         147.10600000  5  7  5  0  0  0  0  0   1
C513O                          131.10700000  5  7  4  0  0  0  0  0   0
NOPINCOOH                      170.20800000  9 14  3  0  0  0  0  0   0
NOPINCOH                       154.20900000  9 14  2  0  0  0  0  0   0
C917OOH                        186.20700000  9 14  4  0  0  0  0  0   0
C917OH                         170.20800000  9 14  3  0  0  0  0  0   0
C619OOH                        144.12600000  6  8  4  0  0  0  0  0   0
C619OH                         128.12700000  6  8  3  0  0  0  0  0   0
C619CO                         126.11100000  6  6  3  0  0  0  0  0   0
C512PAN                        205.12200000  6  7  7  1  0  0  0  0   0
C512CO3H                       160.12500000  6  8  5  0  0  0  0  0   0
C512CO2H                       144.12600000  6  8  4  0  0  0  0  0   0
C512OOH                        132.11500000  5  8  4  0  0  0  0  0   0
C512OH                         116.11600000  5  8  3  0  0  0  0  0   0
C513OOH                        148.11400000  5  8  5  0  0  0  0  0   0
C513OH                         132.11500000  5  8  4  0  0  0  0  0   0
C513CO                         130.09900000  5  6  4  0  0  0  0  0   0
BPINBO                         169.24400000 10 17  2  0  0  0  0  0   0
BPINBNO3                       215.24900000 10 17  4  1  0  0  0  0   0
BPINBOOH                       186.25100000 10 18  3  0  0  0  0  0   0
C918CO3                        199.22600000 10 15  4  0  0  0  0  0   1
C918PAN                        245.23100000 10 15  6  1  0  0  0  0   0
C918CO3H                       200.23400000 10 16  4  0  0  0  0  0   0
BPINCO                         169.24400000 10 17  2  0  0  0  0  0   0
BPINCNO3                       215.24900000 10 17  4  1  0  0  0  0   0
BPINCOOH                       186.25100000 10 18  3  0  0  0  0  0   0
BPINCOH                        170.25200000 10 18  2  0  0  0  0  0   0
NBPINAO2                       230.24000000 10 16  5  1  0  0  0  0   1
NBPINBO2                       230.24000000 10 16  5  1  0  0  0  0   1
NBPINAO                        214.24100000 10 16  4  1  0  0  0  0   0
NBPINAOOH                      231.24800000 10 17  5  1  0  0  0  0   0
NBPINBO                        214.24100000 10 16  4  1  0  0  0  0   0
NBPINBOOH                      231.24800000 10 17  5  1  0  0  0  0   0
NC91CHO                        213.23300000 10 15  4  1  0  0  0  0   0
NC91CO3                        244.22300000 10 14  6  1  0  0  0  0   1
NC91PAN                        290.22800000 10 14  8  2  0  0  0  0   0
NC91CO3H                       245.23100000 10 15  6  1  0  0  0  0   0
NOPINOOA                       154.20900000  9 14  2  0  0  0  0  0   0
CH2OOF                          46.02500000  1  2  2  0  0  0  0  0   0
NOPINOO                        154.20900000  9 14  2  0  0  0  0  0   0
NOPINDO2                       169.20000000  9 13  3  0  0  0  0  0   1
C8BC                           110.20000000  8 14  0  0  0  0  0  0   0
NOPINDO                        153.20100000  9 13  2  0  0  0  0  0   0
C89CO2                         169.20000000  9 13  3  0  0  0  0  0   0
C89O                           141.19000000  8 13  2  0  0  0  0  0   0
C89O2                          157.18900000  8 13  3  0  0  0  0  0   1
C89NO3                         187.19500000  8 13  4  1  0  0  0  0   0
C810O2                         173.18800000  8 13  4  0  0  0  0  0   1
C810O                          157.18900000  8 13  3  0  0  0  0  0   0
C810NO3                        203.19400000  8 13  5  1  0  0  0  0   0
C514O2                         131.10700000  5  7  4  0  0  0  0  0   1
C514O                          115.10800000  5  7  3  0  0  0  0  0   0
C514NO3                        161.11300000  5  7  5  1  0  0  0  0   0
NOPINDOOH                      170.20800000  9 14  3  0  0  0  0  0   0
NOPINDOH                       154.20900000  9 14  2  0  0  0  0  0   0
NOPINDCO                       152.19300000  9 12  2  0  0  0  0  0   0
C89PAN                         231.20400000  9 13  6  1  0  0  0  0   0
C89CO3H                        186.20700000  9 14  4  0  0  0  0  0   0
C89CO2H                        170.20800000  9 14  3  0  0  0  0  0   0
C89OOH                         158.19700000  8 14  3  0  0  0  0  0   0
C89OH                          142.19800000  8 14  2  0  0  0  0  0   0
C810OOH                        174.19600000  8 14  4  0  0  0  0  0   0
C810OH                         158.19700000  8 14  3  0  0  0  0  0   0
C514OOH                        132.11500000  5  8  4  0  0  0  0  0   0
C514OH                         116.11600000  5  8  3  0  0  0  0  0   0
C8BCO2                         141.19000000  8 13  2  0  0  0  0  0   1
C8BCO                          125.19100000  8 13  1  0  0  0  0  0   0
C8BCNO3                        171.19600000  8 13  3  1  0  0  0  0   0
C8BCOOH                        142.19800000  8 14  2  0  0  0  0  0   0
C8BCOH                         126.19900000  8 14  1  0  0  0  0  0   0
C8BCCO                         124.18300000  8 12  1  0  0  0  0  0   0
C918O2                         185.19900000  9 13  4  0  0  0  0  0   1
C918O                          169.20000000  9 13  3  0  0  0  0  0   0
C918NO3                        215.20500000  9 13  5  1  0  0  0  0   0
C919O2                         201.19800000  9 13  5  0  0  0  0  0   1
C919O                          185.19900000  9 13  4  0  0  0  0  0   0
C919NO3                        231.20400000  9 13  6  1  0  0  0  0   0
C620O2                         159.11700000  6  7  5  0  0  0  0  0   1
C620O                          143.11800000  6  7  4  0  0  0  0  0   0
C918OOH                        186.20700000  9 14  4  0  0  0  0  0   0
C918OH                         170.20800000  9 14  3  0  0  0  0  0   0
C919OOH                        202.20600000  9 14  5  0  0  0  0  0   0
C919OH                         186.20700000  9 14  4  0  0  0  0  0   0
C620OOH                        160.12500000  6  8  5  0  0  0  0  0   0
C620OH                         144.12600000  6  8  4  0  0  0  0  0   0
C515CHO                        142.11000000  6  6  4  0  0  0  0  0   0
C515O2                         145.09000000  5  5  5  0  0  0  0  0   1
C515CO3                        173.10000000  6  5  6  0  0  0  0  0   1
C515O                          129.09100000  5  5  4  0  0  0  0  0   0
C515PAN                        219.10500000  6  5  8  1  0  0  0  0   0
C515CO3H                       174.10800000  6  6  6  0  0  0  0  0   0
C515OOH                        146.09800000  5  6  5  0  0  0  0  0   0
C515CO                         128.08300000  5  4  4  0  0  0  0  0   0
C811CO3                        201.19800000  9 13  5  0  0  0  0  0   1
C811O2                         173.18800000  8 13  4  0  0  0  0  0   1
C811O                          157.18900000  8 13  3  0  0  0  0  0   0
C812O2                         189.18700000  8 13  5  0  0  0  0  0   1
C812O                          173.18800000  8 13  4  0  0  0  0  0   0
C813O2                         205.18600000  8 13  6  0  0  0  0  0   1
C813O                          189.18700000  8 13  5  0  0  0  0  0   0
C813NO3                        235.19200000  8 13  7  1  0  0  0  0   0
C516O2                         163.10500000  5  7  6  0  0  0  0  0   1
CO13C3CO2H                     116.07200000  4  4  4  0  0  0  0  0   0
C811CO3H                       202.20600000  9 14  5  0  0  0  0  0   0
PINIC                          186.20700000  9 14  4  0  0  0  0  0   0
C811PAN                        247.20300000  9 13  7  1  0  0  0  0   0
C811OOH                        174.19600000  8 14  4  0  0  0  0  0   0
C811OH                         158.19700000  8 14  3  0  0  0  0  0   0
C721CHO                        156.18100000  8 12  3  0  0  0  0  0   0
C812OOH                        190.19500000  8 14  5  0  0  0  0  0   0
C812OH                         174.19600000  8 14  4  0  0  0  0  0   0
C813OOH                        206.19400000  8 14  6  0  0  0  0  0   0
C813OH                         190.19500000  8 14  5  0  0  0  0  0   0
C721O2                         159.16100000  7 11  4  0  0  0  0  0   1
C721CO3                        187.17100000  8 11  5  0  0  0  0  0   1
C721O                          143.16200000  7 11  3  0  0  0  0  0   0
C722O2                         175.16000000  7 11  5  0  0  0  0  0   1
C722O                          159.16100000  7 11  4  0  0  0  0  0   0
C44O2                          133.07900000  4  5  5  0  0  0  0  0   1
C44O                           117.08000000  4  5  4  0  0  0  0  0   0
C721PAN                        233.17600000  8 11  7  1  0  0  0  0   0
C721CO3H                       188.17900000  8 12  5  0  0  0  0  0   0
NORPINIC                       172.18000000  8 12  4  0  0  0  0  0   0
C721OOH                        160.16900000  7 12  4  0  0  0  0  0   0
C722OOH                        176.16800000  7 12  5  0  0  0  0  0   0
C44OOH                         134.08700000  4  6  5  0  0  0  0  0   0
C811NO3                        203.19400000  8 13  5  1  0  0  0  0   0
C6H5CO3                        137.11400000  7  5  3  0  0  0  0  0   1
PBZN                           183.11900000  7  5  5  1  0  0  0  0   0
C6H5CO3H                       138.12200000  7  6  3  0  0  0  0  0   0
PHCOOH                         122.12300000  7  6  2  0  0  0  0  0   0
IPRHOCO2H                      104.10500000  4  8  3  0  0  0  0  0   0
C517CO3                        161.13300000  6  9  5  0  0  0  0  0   1
C517O2                         133.12300000  5  9  4  0  0  0  0  0   1
C518CO3                        145.13400000  6  9  4  0  0  0  0  0   1
C519CO3                        161.13300000  6  9  5  0  0  0  0  0   1
C519O2                         133.12300000  5  9  4  0  0  0  0  0   1
C622CO3                        159.16100000  7 11  4  0  0  0  0  0   1
C622O2                         131.15100000  6 11  3  0  0  0  0  0   1
C624CO3                        159.16100000  7 11  4  0  0  0  0  0   1
C624O2                         131.15100000  6 11  3  0  0  0  0  0   1
C626CO3                        173.14400000  7  9  5  0  0  0  0  0   1
C626O2                         145.13400000  6  9  4  0  0  0  0  0   1
C729CO3                        171.17200000  8 11  4  0  0  0  0  0   1
C729O2                         143.16200000  7 11  3  0  0  0  0  0   1
C731CO2                        171.17200000  8 11  4  0  0  0  0  0   0
C731CO3                        187.17100000  8 11  5  0  0  0  0  0   1
C732CO3                        203.17000000  8 11  6  0  0  0  0  0   1
C732O2                         175.16000000  7 11  5  0  0  0  0  0   1
C817CO3                        201.19800000  9 13  5  0  0  0  0  0   1
C817O2                         173.18800000  8 13  4  0  0  0  0  0   1
C822CO2                        169.20000000  9 13  3  0  0  0  0  0   0
C822CO3                        185.19900000  9 13  4  0  0  0  0  0   1
C823CO3                        201.19800000  9 13  5  0  0  0  0  0   1
C823O2                         173.18800000  8 13  4  0  0  0  0  0   1
C923CO3                        199.22600000 10 15  4  0  0  0  0  0   1
C923O2                         171.21600000  9 15  3  0  0  0  0  0   1
C627O2                         145.13400000  6  9  4  0  0  0  0  0   1
CO25C6CO3                      173.14400000  7  9  5  0  0  0  0  0   1
HMVKBCO3                       147.10600000  5  7  5  0  0  0  0  0   1
C511CO3                        159.11700000  6  7  5  0  0  0  0  0   1
C727CO3                        187.17100000  8 11  5  0  0  0  0  0   1
C727O2                         159.16100000  7 11  4  0  0  0  0  0   1
C816CO3                        185.19900000  9 13  4  0  0  0  0  0   1
C816O2                         157.18900000  8 13  3  0  0  0  0  0   1
C1011CO3                       213.25300000 11 17  4  0  0  0  0  0   1
C1011O2                        185.24300000 10 17  3  0  0  0  0  0   1
C1013CO3                       229.25200000 11 17  5  0  0  0  0  0   1
C1013O2                        201.24200000 10 17  4  0  0  0  0  0   1
C116CO3                        241.26300000 12 17  5  0  0  0  0  0   1
C116O2                         213.25300000 11 17  4  0  0  0  0  0   1
C1210CO2                       239.29100000 13 19  4  0  0  0  0  0   0
C1211CO3                       271.28900000 13 19  6  0  0  0  0  0   1
C1211O2                        243.27900000 12 19  5  0  0  0  0  0   1
C126CO3                        239.29100000 13 19  4  0  0  0  0  0   1
C126O2                         211.28100000 12 19  3  0  0  0  0  0   1
C131CO3                        269.31700000 14 21  5  0  0  0  0  0   1
C131O2                         241.30700000 13 21  4  0  0  0  0  0   1
C136CO2                        237.31900000 14 21  3  0  0  0  0  0   0
C136CO3                        253.31800000 14 21  4  0  0  0  0  0   1
C137CO3                        269.31700000 14 21  5  0  0  0  0  0   1
C137O2                         241.30700000 13 21  4  0  0  0  0  0   1
C141CO3                        267.34500000 15 23  4  0  0  0  0  0   1
C141O2                         239.33500000 14 23  3  0  0  0  0  0   1
C46CO3                         131.10700000  5  7  4  0  0  0  0  0   1
C827CO3                        201.19800000  9 13  5  0  0  0  0  0   1
C827O2                         173.18800000  8 13  4  0  0  0  0  0   1
C830CO3                        185.19900000  9 13  4  0  0  0  0  0   1
C830O2                         157.18900000  8 13  3  0  0  0  0  0   1
C928CO3                        215.22500000 10 15  5  0  0  0  0  0   1
C928O2                         187.21500000  9 15  4  0  0  0  0  0   1
C828CO3                        215.18100000  9 11  6  0  0  0  0  0   1
C828O2                         187.17100000  8 11  5  0  0  0  0  0   1
COO2C3CO3                      133.07900000  4  5  5  0  0  0  0  0   1
COO2C4CO3                      147.10600000  5  7  5  0  0  0  0  0   1
CH3SO2                          79.09300000  1  3  2  0  1  0  0  0   0
CH3SOO2                         95.09200000  1  3  3  0  1  0  0  0   1
CH3SO2O2                       111.09100000  1  3  4  0  1  0  0  0   1
CH3SO3                          95.09200000  1  3  3  0  1  0  0  0   0
A2PANO                         105.06900000  3  5  4  0  0  0  0  0   0
A2PANOO                        121.06800000  3  5  5  0  0  0  0  0   1
OCCOHCO2                       105.06900000  3  5  4  0  0  0  0  0   1
ACRO2                          105.06900000  3  5  4  0  0  0  0  0   1
OCCOHCO                         89.07000000  3  5  3  0  0  0  0  0   0
OCCOHCOOH                      106.07700000  3  6  4  0  0  0  0  0   0
OCCOHCOH                        90.07800000  3  6  3  0  0  0  0  0   0
A2PAN                          167.07300000  3  5  7  1  0  0  0  0   0
C2OHOCOOH                      122.07600000  3  6  5  0  0  0  0  0   0
C2OHOCO2H                      106.07700000  3  6  4  0  0  0  0  0   0
CHOCOHCO                        89.07000000  3  5  3  0  0  0  0  0   0
HOCHOCOOH                      106.07700000  3  6  4  0  0  0  0  0   0
MACROHO2                       119.09600000  4  7  4  0  0  0  0  0   1
MACROHO                        103.09700000  4  7  3  0  0  0  0  0   0
MACRNB                         149.10200000  4  7  5  1  0  0  0  0   0
MACROHOOH                      120.10400000  4  8  4  0  0  0  0  0   0
CH2OOG                          46.02500000  1  2  2  0  0  0  0  0   0
IEPOXA                         118.13200000  5 10  3  0  0  0  0  0   0
IEPOXB                         118.13200000  5 10  3  0  0  0  0  0   0
IEPOXC                         118.13200000  5 10  3  0  0  0  0  0   0
IEACHO                         116.11600000  5  8  3  0  0  0  0  0   0
IEACO3                         147.10600000  5  7  5  0  0  0  0  0   1
IEAPAN                         193.11100000  5  7  7  1  0  0  0  0   0
IEACO3H                        148.11400000  5  8  5  0  0  0  0  0   0
IEB1CHO                        116.11600000  5  8  3  0  0  0  0  0   0
IEB4CHO                        116.11600000  5  8  3  0  0  0  0  0   0
IECCHO                         116.11600000  5  8  3  0  0  0  0  0   0
IECCO3                         147.10600000  5  7  5  0  0  0  0  0   1
IECPAN                         193.11100000  5  7  7  1  0  0  0  0   0
IECCO3H                        148.11400000  5  8  5  0  0  0  0  0   0
IEC2OOH                        148.11400000  5  8  5  0  0  0  0  0   0
INAO2                          196.13500000  5 10  7  1  0  0  0  0   1
INB1O2                         196.13500000  5 10  7  1  0  0  0  0   1
INB2O2                         196.13500000  5 10  7  1  0  0  0  0   1
INCO2                          196.13500000  5 10  7  1  0  0  0  0   1
INDO2                          196.13500000  5 10  7  1  0  0  0  0   1
C58NO3CO3                      210.11800000  5  8  8  1  0  0  0  0   1
INAO                           180.13600000  5 10  6  1  0  0  0  0   0
INANO3                         226.14100000  5 10  8  2  0  0  0  0   0
INAOOH                         197.14300000  5 11  7  1  0  0  0  0   0
INAOH                          181.14400000  5 11  6  1  0  0  0  0   0
INANCHO                        224.12500000  5  8  8  2  0  0  0  0   0
INANCO                         224.12500000  5  8  8  2  0  0  0  0   0
INAHPCHO                       195.12700000  5  9  7  1  0  0  0  0   0
INAHCHO                        179.12800000  5  9  6  1  0  0  0  0   0
INANCO3                        255.11500000  5  7 10  2  0  0  0  0   1
INANPAN                        301.12000000  5  7 12  3  0  0  0  0   0
INANCO2H                       240.12400000  5  8  9  2  0  0  0  0   0
INANCO3H                       256.12300000  5  8 10  2  0  0  0  0   0
INB1GLYOX                      177.11200000  5  7  6  1  0  0  0  0   0
INANCOCHO                      222.10900000  5  6  8  2  0  0  0  0   0
INAHPCO3                       226.11700000  5  8  9  1  0  0  0  0   1
INAHPPAN                       272.12200000  5  8 11  2  0  0  0  0   0
INAHPCO2H                      211.12600000  5  9  8  1  0  0  0  0   0
INAHPCO3H                      227.12500000  5  9  9  1  0  0  0  0   0
INAHCO3                        210.11800000  5  8  8  1  0  0  0  0   1
INAHPAN                        256.12300000  5  8 10  2  0  0  0  0   0
INAHCO2H                       195.12700000  5  9  7  1  0  0  0  0   0
INAHCO3H                       211.12600000  5  9  8  1  0  0  0  0   0
INANCOCO3                      253.09900000  5  5 10  2  0  0  0  0   1
INANCOPAN                      299.10400000  5  5 12  3  0  0  0  0   0
INANCOCO2H                     238.10800000  5  6  9  2  0  0  0  0   0
INANCOCO3H                     254.10700000  5  6 10  2  0  0  0  0   0
NC2OOA                         121.04800000  2  3  5  1  0  0  0  0   0
NC2OO                          121.04800000  2  3  5  1  0  0  0  0   0
INB1O                          180.13600000  5 10  6  1  0  0  0  0   0
INB1NO3                        226.14100000  5 10  8  2  0  0  0  0   0
INB1OOH                        197.14300000  5 11  7  1  0  0  0  0   0
INB1OH                         181.14400000  5 11  6  1  0  0  0  0   0
INB1CO                         179.12800000  5  9  6  1  0  0  0  0   0
INB2O                          180.13600000  5 10  6  1  0  0  0  0   0
C57NO3                         179.12800000  5  9  6  1  0  0  0  0   0
INB2OOH                        197.14300000  5 11  7  1  0  0  0  0   0
INB1NACHO                      224.12500000  5  8  8  2  0  0  0  0   0
INB1NBCHO                      224.12500000  5  8  8  2  0  0  0  0   0
MACRNCO3                       180.09200000  4  6  7  1  0  0  0  0   1
MACRNO3                        149.10200000  4  7  5  1  0  0  0  0   0
CONM2CHO                       147.08600000  4  5  5  1  0  0  0  0   0
MACRNPAN                       226.09700000  4  6  9  2  0  0  0  0   0
MACRNCO3H                      181.10000000  4  7  7  1  0  0  0  0   0
MACRNCO2H                      165.10100000  4  7  6  1  0  0  0  0   0
CONM2CO3H                      179.08400000  4  5  7  1  0  0  0  0   0
CONM2CO2H                      163.08500000  4  5  6  1  0  0  0  0   0
CONM2PAN                       224.08100000  4  4  9  2  0  0  0  0   0
CONM2CO3                       178.07600000  4  4  7  1  0  0  0  0   1
INB1HPCHO                      195.12700000  5  9  7  1  0  0  0  0   0
C57NO3CO3                      210.11800000  5  8  8  1  0  0  0  0   1
C4M2ALOHNO3                    177.11200000  5  7  6  1  0  0  0  0   0
C57NO3PAN                      256.12300000  5  8 10  2  0  0  0  0   0
C57NO3CO3H                     211.12600000  5  9  8  1  0  0  0  0   0
C57NO3CO2H                     195.12700000  5  9  7  1  0  0  0  0   0
MMALNACO3                      208.10200000  5  6  8  1  0  0  0  0   1
MMALNBCO3                      208.10200000  5  6  8  1  0  0  0  0   1
MMALNAPAN                      254.10700000  5  6 10  2  0  0  0  0   0
MMALNACO3H                     209.11000000  5  7  8  1  0  0  0  0   0
MMALNACO2H                     193.11100000  5  7  7  1  0  0  0  0   0
MMALNBPAN                      254.10700000  5  6 10  2  0  0  0  0   0
